ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,022,55
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,023,50
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,024,166
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,025,161
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,026,40
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,027,17
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,028,156
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,029,157
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,030,53
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,031,123
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,032,147
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,033,148
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,034,38
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,035,135
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,036,120
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,037,121
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,038,101
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,039,143
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,040,321
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,042,76
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,043,115
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,1040,000,3276
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,001,38
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,002,127
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,003,35
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,004,90
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,005,99
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,006,108
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,007,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,008,100
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,009,46
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,010,86
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,011,20
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,012,70
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,013,85
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,014,61
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,015,112
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,016,108
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,017,103
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,018,117
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,019,102
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,020,148
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,021,180
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,022,153
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,023,113
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,024,40
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,025,66
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,026,74
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,027,84
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,028,62
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,029,66
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,030,182
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,031,111
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,032,109
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,033,129
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,034,112
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,035,140
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,1055,000,7096
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,001,120
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,002,133
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,003,104
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,004,216
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,005,157
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,006,115
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,007,172
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,008,174
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,009,361
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,010,210
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,011,133
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,012,45
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,015,339
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,016,288
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,017,199
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,018,224
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,019,224
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,020,180
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,021,180
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,022,176
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,023,210
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,024,196
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,025,192
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,026,210
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,027,169
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,028,176
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,029,184
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,030,174
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,031,168
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,032,117
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,033,115
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,034,85
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,035,157
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,037,89
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,038,198
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,039,12
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,040,39
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,041,206
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,043,184
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,044,170
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,046,190
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,047,80
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,049,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,050,25
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,052,0
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,106A,000,1152
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,001,64
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,002,17
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,003,24
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,004,22
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,005,26
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,006,77
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,007,62
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,008,69
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,009,73
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,010,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,011,356
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,012,52
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,013,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,014,37
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,015,36
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,016,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,017,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,018,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,019,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,020,27
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,021,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,022,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,023,56
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,024,47
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,025,60
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,106A,026,47
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,1074,000,4901
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,001,120
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,002,167
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,003,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,004,159
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,005,182
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,006,164
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,008,125
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,009,151
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,010,90
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,011,78
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,012,69
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,013,80
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,014,145
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,022,345
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,023,147
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,024,47
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,025,189
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,039,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,040,114
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,041,92
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,042,90
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,043,94
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,044,82
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,045,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,046,163
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,047,167
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,049,67
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,050,131
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,051,101
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,052,102
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,053,105
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,054,146
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,055,123
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,056,155
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,057,155
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,058,178
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,059,45
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,061,173
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,062,54
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,063,50
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,064,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,065,70
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,066,114
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,067,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,068,14
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,069,41
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,070,17
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,071,0
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,1089,000,3306
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,001,319
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,002,169
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,003,84
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,004,101
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,005,96
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,006,96
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,007,79
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,008,94
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,009,90
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,010,125
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,011,58
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,012,134
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,013,110
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,014,103
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,015,154
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,016,73
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,017,100
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,018,41
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,019,49
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,020,60
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,021,53
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,022,85
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,023,91
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,024,101
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,025,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,026,93
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,027,100
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,028,48
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,029,132
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,030,124
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,031,73
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,032,65
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,033,106
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,034,100
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,035,0
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,1093,000,3302
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,001,190
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,002,181
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,004,223
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,005,176
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,006,112
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,007,138
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,008,98
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,009,76
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,010,62
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,011,84
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,012,85
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,013,108
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,014,134
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,015,123
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,016,123
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,017,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,018,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,019,137
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,021,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,022,194
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,023,111
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,024,118
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,025,99
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,026,67
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,027,115
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,028,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,029,116
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,030,80
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,031,102
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,032,122
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,033,38
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,034,90
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1093,035,0
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,1106,000,3881
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,003,61
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,018,2
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,035,246
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,037,204
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,038,86
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,039,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,040,81
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,041,73
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,042,117
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,043,121
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,044,171
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,045,185
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,046,149
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,047,81
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,048,138
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,049,109
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,050,149
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,051,107
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,052,130
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,053,92
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,054,137
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,055,85
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,056,127
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,057,102
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,058,137
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,059,91
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,060,97
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,061,131
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,062,133
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,063,98
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,064,65
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,065,99
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,066,92
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,067,101
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,068,60
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,069,20
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,070,4
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,1110,000,3018
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,001,115
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,012,182
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,013,105
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,014,70
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,015,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,016,75
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,017,82
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,018,86
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,019,152
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,020,99
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,021,103
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,022,80
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,023,61
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,024,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,025,92
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,026,55
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,027,73
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,028,52
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,029,46
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,030,29
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,031,49
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,032,0
